EMBL_transcript_id,cDNA_length,cds_length,exons_nr,5_MAR_presence,3_MAR_presence,5_polyA_18_presence,5_CCGNN_2_5_presence,perc_go_hk_match,perc_go_ts_match,is_hk
ENST00000316889,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000324562,306,306,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000321385,2264,1782,NaN,no,no,no,yes,0,0,NaN
ENST00000325823,4494,2367,23,no,no,no,no,0,0.6666667,NaN
ENST00000325845,2047,1683,17,no,no,no,no,0,0.6666667,NaN
ENST00000334913,1229,1041,12,no,no,no,no,0,0.6666667,NaN
ENST00000322752,399,399,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000317454,189,189,1,yes,no,no,no,NaN,NaN,NaN
ENST00000326184,4055,3015,NaN,no,yes,no,yes,NaN,NaN,NaN
ENST00000323965,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000317648,498,498,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000317656,2563,1314,NaN,no,no,no,no,0,0,NaN
ENST00000335845,3775,1914,NaN,no,no,no,no,0,0,NaN
ENST00000347140,4330,2892,NaN,no,no,no,no,0,0,NaN
ENST00000358907,4330,1914,NaN,no,no,no,no,0,0,NaN
ENST00000318683,2199,1119,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000326245,1269,942,NaN,no,no,no,no,0,0,NaN
ENST00000331040,3694,1329,6,no,no,no,no,0,0,NaN
ENST00000342183,3694,1329,6,no,no,no,no,0,0,NaN
ENST00000325333,1214,519,NaN,no,no,no,no,0,0,NaN
ENST00000360877,1219,777,NaN,no,no,no,no,0,0,NaN
ENST00000318700,1191,1191,NaN,yes,no,no,no,0,0.1666667,NaN
ENST00000361995,1347,1347,NaN,yes,no,no,no,0,0.1666667,NaN
ENST00000326258,951,951,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000323406,2000,990,NaN,no,no,yes,no,0,0.2,NaN
ENST00000354867,1866,990,NaN,no,no,yes,no,0,0.2,NaN
ENST00000325351,1996,972,NaN,no,no,yes,yes,0,0,NaN
ENST00000314397,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000317724,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000320494,,,2,yes,yes,no,no,NaN,NaN,NaN
ENST00000339948,1495,1494,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000344986,1196,1194,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000354538,1202,1200,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316395,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000319074,2835,423,2,no,no,no,yes,NaN,NaN,NaN
ENST00000326306,2371,1068,2,yes,no,no,no,0,0.3,NaN
ENST00000321970,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000314246,1374,1374,11,no,no,yes,no,NaN,NaN,NaN
ENST00000318318,792,792,7,no,no,yes,no,NaN,NaN,NaN
ENST00000327353,1992,1992,20,no,no,yes,no,NaN,NaN,NaN
ENST00000342830,609,609,5,no,no,yes,no,NaN,NaN,NaN
ENST00000313898,3322,1974,NaN,no,yes,no,no,0,0,NaN
ENST00000322024,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000325421,2136,1689,NaN,no,no,no,no,0,0,NaN
ENST00000313352,1818,1677,NaN,no,no,no,no,0.3333333,0,NaN
ENST00000349157,1767,1626,NaN,no,no,no,no,0.3333333,0,NaN
ENST00000339149,798,798,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000339698,1647,1647,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000342721,864,864,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000357518,1255,1254,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000357630,2190,2190,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000357679,1242,1242,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000357860,1629,1629,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000358218,737,735,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000359041,1641,1641,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000360782,1191,1191,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000325524,3085,429,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000319285,1118,513,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000322259,2484,393,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000323198,,,2,no,no,no,no,NaN,NaN,NaN
ENST00000319296,1240,954,NaN,no,no,yes,yes,0,0,NaN
ENST00000316521,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000315107,1804,168,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000320966,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315147,3801,3678,12,no,no,no,no,NaN,NaN,NaN
ENST00000324803,1935,1341,1,no,no,no,no,NaN,NaN,NaN
ENST00000322038,4332,3099,2,no,no,no,yes,0,0,NaN
ENST00000324826,,,4,no,no,yes,no,NaN,NaN,NaN
ENST00000322808,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314950,1113,1047,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315527,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000323915,381,381,4,no,no,no,no,NaN,NaN,NaN
ENST00000334824,876,876,7,no,no,no,no,NaN,NaN,NaN
ENST00000355920,624,624,6,no,no,no,no,NaN,NaN,NaN
ENST00000313760,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000321093,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000322218,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000314709,,,2,yes,no,no,no,NaN,NaN,NaN
ENST00000321376,612,612,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000339298,7010,1323,3,no,no,no,yes,0,1,NaN
ENST00000345170,6881,1323,2,no,no,no,yes,0,1,NaN
ENST00000354934,6667,1323,2,no,no,no,yes,0,1,NaN
ENST00000315054,861,861,NaN,no,yes,yes,no,NaN,NaN,NaN
ENST00000320826,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000322342,4120,1134,2,no,no,no,yes,0,0,NaN
ENST00000358391,3197,63,2,no,no,no,yes,0,0,NaN
ENST00000321235,1122,1122,NaN,no,yes,no,no,0,0,NaN
ENST00000322608,945,945,1,no,no,no,no,0,0.1428571,NaN
ENST00000321498,,,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000322371,369,369,1,no,no,no,no,NaN,NaN,NaN
ENST00000326242,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326070,775,600,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000324745,312,312,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000320970,1014,1014,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315731,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000320159,2917,1857,NaN,no,no,no,yes,0,0,NaN
ENST00000322899,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000326479,1737,1737,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000326474,2371,537,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000315800,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000321134,450,450,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000325017,906,906,2,no,no,no,no,0,0,NaN
ENST00000314394,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000321556,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326652,1000,702,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000326562,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000321248,1257,438,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000323164,1047,1047,1,no,no,no,no,0,0.1428571,NaN
ENST00000341314,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000313339,2421,618,NaN,no,yes,no,yes,NaN,NaN,NaN
ENST00000326173,3681,2979,NaN,no,yes,no,yes,NaN,NaN,NaN
ENST00000324800,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000334589,318,318,NaN,no,no,no,no,0,0,NaN
ENST00000324384,610,264,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000327042,1639,681,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000323404,948,948,1,no,no,no,no,0,0.125,NaN
ENST00000321367,1589,1104,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000314613,1784,864,NaN,no,no,no,yes,0,0,NaN
ENST00000325574,852,852,2,no,no,no,no,0,0,NaN
ENST00000355332,888,888,2,no,no,no,no,0,0,NaN
ENST00000315013,2689,2268,12,no,no,no,no,0,0.5,NaN
ENST00000340158,4081,1923,13,no,no,no,no,0,0.5,NaN
ENST00000327138,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314691,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316081,4064,2511,NaN,no,no,no,no,0,0,NaN
ENST00000324616,2774,1728,13,no,no,no,no,NaN,NaN,NaN
ENST00000343847,1570,1185,10,no,no,no,no,NaN,NaN,NaN
ENST00000340614,795,795,NaN,no,no,no,yes,0,0,NaN
ENST00000328635,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316535,2474,441,5,no,no,no,yes,NaN,NaN,NaN
ENST00000325213,1014,1014,1,no,no,no,no,0.2,0,NaN
ENST00000314855,1887,396,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000327178,1987,585,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000325593,,,2,no,no,no,no,NaN,NaN,NaN
ENST00000324144,912,912,2,no,no,no,no,0,0,NaN
ENST00000312901,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315281,222,222,NaN,no,no,no,no,0,0,NaN
ENST00000312918,711,711,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000325272,786,786,1,no,no,yes,no,NaN,NaN,NaN
ENST00000301261,778,351,NaN,yes,no,no,no,0,0,NaN
ENST00000317543,581,294,NaN,yes,no,no,no,0,0,NaN
ENST00000331951,663,351,NaN,yes,no,no,no,0,0,NaN
ENST00000335822,1021,351,NaN,yes,no,no,no,0,0,NaN
ENST00000345173,911,396,NaN,yes,no,no,no,0,0,NaN
ENST00000314450,405,405,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316989,,,4,no,no,no,no,NaN,NaN,NaN
ENST00000323935,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316604,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315012,,,2,no,yes,yes,no,NaN,NaN,NaN
ENST00000324155,1899,1587,14,no,no,no,no,0,0.5555556,NaN
ENST00000333684,347,345,6,no,no,no,no,0,0.5555556,NaN
ENST00000352909,1816,1494,13,no,no,no,no,0,0.5555556,NaN
ENST00000325390,3678,357,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000324817,7984,4365,31,no,no,no,no,0.1666667,0,NaN
ENST00000324050,5084,453,4,yes,yes,no,no,NaN,NaN,NaN
ENST00000326061,1684,675,1,no,no,no,yes,0,0.25,NaN
ENST00000326096,879,879,2,no,no,no,no,0,0,NaN
ENST00000317199,,,2,no,no,no,no,NaN,NaN,NaN
ENST00000324079,1523,771,5,no,no,no,yes,NaN,NaN,NaN
ENST00000325565,,,4,no,no,no,no,NaN,NaN,NaN
ENST00000322688,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000344184,2535,1266,NaN,yes,no,yes,no,0,0.2307692,NaN
ENST00000326000,659,270,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000313652,1929,483,2,yes,no,yes,no,NaN,NaN,NaN
ENST00000356695,2170,483,3,yes,no,yes,no,NaN,NaN,NaN
ENST00000322861,655,510,NaN,no,no,no,no,0,0.6666667,no
ENST00000311907,1997,1869,14,no,no,yes,no,0,0.7894737,no
ENST00000325612,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000324884,504,504,NaN,yes,no,yes,no,0,0,NaN
ENST00000324341,1796,726,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000312966,,,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000325671,,,2,no,no,no,no,NaN,NaN,NaN
ENST00000313594,510,510,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000326278,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000325748,1616,942,NaN,no,no,yes,yes,0,0.1111111,NaN
ENST00000324413,2874,2355,16,no,no,no,no,NaN,NaN,NaN
ENST00000318548,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000319243,2228,549,6,no,no,no,no,0,0,NaN
ENST00000323037,3459,729,5,no,no,no,no,0,0,NaN
ENST00000313905,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000317735,1373,1014,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000324646,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000326967,2475,831,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000295269,351,351,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000324975,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000313956,2334,495,NaN,yes,no,no,yes,NaN,NaN,NaN
ENST00000325813,438,438,1,no,no,yes,no,NaN,NaN,NaN
ENST00000326539,2332,285,2,no,no,no,no,NaN,NaN,NaN
ENST00000325276,3841,1299,NaN,no,yes,no,yes,0,0.1538462,NaN
ENST00000343958,3854,3630,NaN,no,yes,no,yes,0,0.1538462,NaN
ENST00000360036,3202,2184,NaN,no,yes,no,yes,0,0.1538462,NaN
ENST00000313850,2955,2955,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000334810,2892,2892,NaN,no,no,no,yes,0,0.3333333,NaN
ENST00000327017,,,3,no,yes,no,no,NaN,NaN,NaN
ENST00000326571,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000328770,,,2,no,no,yes,no,NaN,NaN,NaN
ENST00000326989,886,303,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000326669,1450,288,NaN,yes,yes,no,no,0.5,0,NaN
ENST00000312731,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314809,2729,1335,NaN,no,no,no,yes,0,0.5,NaN
ENST00000314833,2480,987,NaN,no,no,no,yes,0,0.5,NaN
ENST00000326693,1038,1038,5,yes,no,yes,no,NaN,NaN,NaN
ENST00000312753,1687,1062,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000330165,1732,1107,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000361928,1504,879,NaN,no,no,no,no,0,0.1666667,NaN
ENST00000316232,,,3,no,no,yes,no,NaN,NaN,NaN
ENST00000314220,591,591,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000318046,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326005,1901,567,NaN,no,no,no,no,0,0,NaN
ENST00000326741,482,240,NaN,no,no,no,no,0,0,NaN
ENST00000325613,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000312917,2190,1311,NaN,no,no,no,no,0,1,NaN
ENST00000316824,1442,981,NaN,no,no,no,yes,0,0.375,NaN
ENST00000315256,,,2,no,no,no,no,NaN,NaN,NaN
ENST00000315286,2105,684,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000313165,780,780,1,yes,no,no,no,0,0.4,NaN
ENST00000315313,2424,1107,NaN,no,no,no,no,0,1,NaN
ENST00000359945,4067,1980,NaN,no,no,no,no,0,1,NaN
ENST00000312946,321,321,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000315323,2030,1698,NaN,no,no,no,no,0.125,0.25,NaN
ENST00000315011,,,5,no,no,no,no,NaN,NaN,NaN
ENST00000317005,2072,1578,NaN,no,yes,no,yes,0,0,NaN
ENST00000319386,4544,2691,14,yes,yes,no,no,NaN,NaN,NaN
ENST00000340785,321,321,NaN,yes,yes,no,no,NaN,NaN,NaN
ENST00000325628,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000314583,1956,1461,NaN,no,no,no,no,0,0.25,NaN
ENST00000324453,540,531,3,no,no,no,yes,NaN,NaN,NaN
ENST00000324489,5605,297,3,no,no,no,yes,NaN,NaN,NaN
ENST00000354415,516,381,3,no,no,no,yes,NaN,NaN,NaN
ENST00000326648,2946,2946,NaN,no,no,no,no,0,0,NaN
ENST00000317013,3983,480,3,no,no,no,no,0,0,NaN
ENST00000332639,693,477,1,no,no,no,no,NaN,NaN,NaN
ENST00000327134,5786,1575,NaN,no,no,no,yes,0,0.1428571,NaN
ENST00000326595,3049,1767,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000341455,3099,660,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000326672,,,3,no,no,yes,no,NaN,NaN,NaN
ENST00000317676,129,129,NaN,no,no,no,no,0,1,NaN
ENST00000326237,2882,528,2,no,no,no,no,NaN,NaN,NaN
ENST00000254072,480,480,NaN,no,no,no,no,0,0,NaN
ENST00000313830,156,156,1,yes,no,no,no,0.8,0,NaN
ENST00000326746,285,285,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000319466,4120,528,4,no,no,no,yes,0,0,NaN
ENST00000314037,,,NaN,no,no,yes,yes,NaN,NaN,NaN
ENST00000327107,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326140,941,321,3,no,yes,no,yes,NaN,NaN,NaN
ENST00000325632,873,873,NaN,no,no,no,no,0,0,NaN
ENST00000317942,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000321214,2243,438,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326737,1830,1050,3,no,no,no,no,NaN,NaN,NaN
ENST00000317960,377,204,NaN,no,no,no,no,0,1,NaN
ENST00000325636,372,372,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316161,1506,1506,1,no,no,no,no,0,0.4444444,NaN
ENST00000325756,960,960,NaN,yes,no,no,no,0,0,NaN
ENST00000317980,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000325769,939,939,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000326972,759,759,1,no,no,no,no,NaN,NaN,NaN
ENST00000315190,2872,324,2,no,no,no,no,NaN,NaN,NaN
ENST00000315763,177,177,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000333238,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000325703,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000321461,1038,1038,NaN,no,no,no,yes,0,0.2857143,NaN
ENST00000313093,4264,3498,23,no,no,no,yes,0,1,NaN
ENST00000316807,3266,444,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316294,867,867,NaN,no,no,no,no,0,0,NaN
ENST00000326976,660,660,1,yes,no,no,no,0,0,NaN
ENST00000312873,492,492,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316770,960,960,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000316429,651,651,NaN,no,no,no,no,0,0,NaN
ENST00000328550,4113,1830,NaN,no,no,no,no,0,0,NaN
ENST00000320460,1729,762,NaN,no,no,no,no,0,1,NaN
ENST00000318138,324,267,NaN,no,no,no,no,0,1,NaN
ENST00000339144,496,132,NaN,no,no,no,no,0,1,NaN
ENST00000341196,456,255,NaN,no,no,no,no,0,1,NaN
ENST00000327139,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000321468,,,2,no,no,no,no,NaN,NaN,NaN
ENST00000313852,5261,1899,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000321829,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316507,918,918,NaN,no,no,no,no,0,0,NaN
ENST00000316157,225,225,1,no,no,no,no,NaN,NaN,NaN
ENST00000337385,1203,390,4,no,no,no,no,0,0.4,NaN
ENST00000314190,,,NaN,yes,no,no,yes,NaN,NaN,NaN
ENST00000321952,921,921,NaN,yes,no,yes,no,NaN,NaN,NaN
ENST00000316639,2314,597,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000320956,225,225,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000312871,711,711,NaN,no,no,no,no,0,0,NaN
ENST00000316359,1669,597,3,no,no,no,no,NaN,NaN,NaN
ENST00000316379,2249,666,3,no,no,no,no,NaN,NaN,NaN
ENST00000318948,3477,3477,1,no,no,no,no,0,0.25,NaN
ENST00000322094,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000318203,1302,1302,NaN,no,no,yes,no,0,0,NaN
ENST00000314018,588,570,NaN,no,no,no,yes,0,0.25,NaN
ENST00000313403,3253,744,2,no,no,no,yes,0,0,NaN
ENST00000337460,3228,744,2,no,no,no,yes,0,0,NaN
ENST00000322114,,,3,no,yes,no,no,NaN,NaN,NaN
ENST00000314330,3815,573,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000322128,1296,1296,NaN,yes,no,no,no,0,0,NaN
ENST00000321106,,,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000314053,252,252,1,no,no,yes,no,NaN,NaN,NaN
ENST00000314412,1687,1029,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000315216,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314129,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000320087,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000344173,2693,258,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316343,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000322629,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000315369,591,297,1,no,no,no,no,0,0,NaN
ENST00000314088,1615,393,2,no,no,no,yes,0,0,NaN
ENST00000322446,1419,1419,1,no,no,no,yes,0.5,0,NaN
ENST00000315382,297,297,NaN,yes,no,no,no,0,0,NaN
ENST00000318333,246,246,NaN,yes,no,no,no,0.5,0,NaN
ENST00000315397,702,297,1,yes,no,no,no,0,0,NaN
ENST00000315446,306,306,2,no,no,no,no,NaN,NaN,NaN
ENST00000315156,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000320692,228,228,1,no,no,yes,no,NaN,NaN,NaN
ENST00000317413,6324,2313,5,no,no,no,yes,0,0,NaN
ENST00000357433,798,798,3,no,no,no,yes,0,0,NaN
ENST00000316673,2392,399,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314332,1143,381,2,no,no,no,no,0,0,NaN
ENST00000314332,1143,381,2,no,no,no,no,0,0,NaN
ENST00000314332,1143,381,2,no,no,no,no,0,0,NaN
ENST00000314332,1143,381,2,no,no,no,no,0,0,NaN
ENST00000314332,1143,381,2,no,no,no,no,0,0,NaN
ENST00000315486,1880,399,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000325522,403,372,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000314232,,,2,no,no,yes,no,NaN,NaN,NaN
ENST00000315470,3365,1470,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326902,1262,915,2,no,no,no,yes,0,0.25,NaN
ENST00000315332,1071,1071,NaN,no,no,no,no,0,0.3076923,NaN
ENST00000357585,2962,1110,NaN,no,no,no,no,0,0.3076923,NaN
ENST00000323882,,,4,no,no,no,no,NaN,NaN,NaN
ENST00000315255,186,186,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000315777,2466,2466,1,no,no,no,no,0,0,NaN
ENST00000336126,3664,771,NaN,no,no,no,yes,0,0,NaN
ENST00000357548,3661,771,NaN,no,no,no,yes,0,0,NaN
ENST00000313590,552,552,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000315355,,,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000318847,363,363,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000303519,,,2,yes,no,no,no,NaN,NaN,NaN
ENST00000325411,2234,1809,17,no,no,no,no,0,0.25,NaN
ENST00000350657,2156,1743,18,no,no,no,no,0,0.25,NaN
ENST00000356353,2450,1095,18,no,no,no,no,0,0.25,NaN
ENST00000315478,423,423,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000317628,801,801,1,no,no,no,no,0.3333333,0.6666667,NaN
ENST00000318971,2490,1668,NaN,no,no,no,no,0,0.3333333,NaN
ENST00000317639,69,69,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000327204,,,5,no,no,no,no,NaN,NaN,NaN
ENST00000323634,1170,1170,9,no,yes,no,no,NaN,NaN,NaN
ENST00000323644,870,870,8,no,yes,no,no,NaN,NaN,NaN
ENST00000341547,879,879,8,no,yes,no,no,NaN,NaN,NaN
ENST00000327243,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000321495,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315453,933,933,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000315453,933,933,NaN,no,no,no,no,0,0.1428571,NaN
ENST00000318634,1080,1080,1,no,no,no,no,0,0,NaN
ENST00000327274,,,2,yes,no,yes,no,NaN,NaN,NaN
ENST00000316512,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315927,5051,1023,NaN,no,yes,no,yes,0,0,NaN
ENST00000315950,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314406,,,4,yes,no,no,yes,NaN,NaN,NaN
ENST00000328846,3498,3498,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000315644,1447,372,1,no,no,no,no,NaN,NaN,NaN
ENST00000319650,1682,474,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000316090,,,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000324979,2974,849,3,no,no,no,yes,NaN,NaN,NaN
ENST00000318225,946,426,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000326331,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000325226,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314902,786,786,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000317596,2153,132,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000319748,852,852,NaN,no,no,yes,no,0,0,NaN
ENST00000320876,1008,816,7,no,yes,no,no,NaN,NaN,NaN
ENST00000316350,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000319766,741,741,NaN,no,no,yes,no,NaN,NaN,NaN
ENST00000324875,,,2,no,no,no,no,NaN,NaN,NaN
ENST00000318214,,,3,no,no,no,no,NaN,NaN,NaN
ENST00000318816,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000319420,1013,888,2,yes,yes,no,no,0,0,NaN
ENST00000316269,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000314271,810,810,1,no,no,no,yes,0,0.2,NaN
ENST00000341332,,,5,no,no,yes,no,NaN,NaN,NaN
ENST00000333239,774,774,3,no,no,yes,no,0,0,NaN
ENST00000333430,2191,1197,2,no,no,yes,no,0,0,NaN
ENST00000355032,2122,1197,2,no,no,yes,no,0,0,NaN
ENST00000359134,2043,273,3,no,no,yes,no,0,0,NaN
ENST00000319289,1143,681,NaN,no,no,no,no,0,0,NaN
ENST00000327173,2737,2730,NaN,yes,no,no,no,NaN,NaN,NaN
ENST00000319254,468,468,1,no,no,no,no,0,0.5,NaN
ENST00000326299,825,825,5,no,no,no,no,NaN,NaN,NaN
ENST00000333197,1236,1236,7,no,no,no,no,NaN,NaN,NaN
ENST00000340582,,,NaN,no,no,no,no,NaN,NaN,NaN
ENST00000319340,1738,1026,NaN,no,no,no,yes,0,0.1428571,NaN
ENST00000318186,195,195,NaN,no,no,no,yes,NaN,NaN,NaN
ENST00000321828,849,849,NaN,no,no,no,no,0,0,NaN
ENST00000315132,,,NaN,no,yes,no,no,NaN,NaN,NaN
ENST00000326255,2449,1092,NaN,no,yes,no,no,0,0.3,NaN
ENST00000326402,2463,1515,NaN,no,yes,no,yes,0,0.6666667,NaN
ENST00000331527,1326,747,NaN,no,yes,no,yes,0,0.6666667,NaN
